date,store,storeType,weeklySales,storeSize,temperature,regionalFuelPrice,markDown,cpi,unemployment,isHoliday
9/24/10,10,B,1655036.75,126512,85.75,2.939,0,126.1900333,9.199,FALSE
9/24/10,11,A,1170103.25,207499,77.36,2.624,0,214.9084516,7.346,FALSE
9/24/10,12,B,851919.34,112238,81.77,2.939,0,126.1900333,14.18,FALSE
9/24/10,13,A,1705655.09,219622,68.22,2.872,0,126.1900333,7.951,FALSE
9/24/10,14,A,1879891.13,200898,68.59,2.713,0,182.6696737,8.743,FALSE
9/24/10,15,B,548542.47,123737,62.53,2.837,0,132.7619333,8.099,FALSE
9/24/10,16,B,511330.32,57197,58.19,2.793,0,190.5713264,6.868,FALSE
9/24/10,17,B,852876.29,93188,58.39,2.872,0,126.1900333,6.697,FALSE
9/24/10,18,B,950862.92,120653,64.82,2.718,0,132.7619333,9.342,FALSE
9/24/10,19,A,1318343.58,203819,63.43,2.837,0,132.7619333,8.099,FALSE
9/24/10,20,A,1789687.65,203742,69.37,2.713,0,204.8182126,7.527,FALSE
9/24/10,21,B,671688.06,140167,80.79,2.624,0,211.2552578,8.099,FALSE
9/24/10,22,B,902779.25,119557,65.14,2.718,0,136.6317821,8.433,FALSE
9/24/10,23,B,1099055.65,114533,57.75,2.718,0,132.7619333,5.326,FALSE
9/24/10,24,A,1169413.27,203819,64.3,2.837,0,132.7619333,8.117,FALSE
9/24/10,25,B,607819.33,128107,65.06,2.713,0,204.8182126,7.527,FALSE
9/24/10,26,A,868636.3,152513,52.47,2.718,0,132.7619333,8.445,FALSE
9/24/10,27,A,1597002.71,204184,67.08,2.837,0,136.6317821,7.982,FALSE
9/24/10,28,A,1111797.21,206302,81.77,2.939,0,126.1900333,14.18,FALSE
9/24/10,29,B,465338.41,93638,65.14,2.718,0,132.7619333,10.409,FALSE
9/24/10,30,C,448392.17,42988,80.79,2.624,0,211.2552578,8.099,FALSE
9/24/10,31,A,1230250.25,203750,80.79,2.624,0,211.2552578,8.099,FALSE
9/24/10,32,A,1067432.1,203007,64.19,2.793,0,190.5713264,9.017,FALSE
9/24/10,33,A,231976.84,39690,91.18,2.939,0,126.1900333,9.495,FALSE
9/24/10,34,A,867539.07,158114,69.78,2.642,0,126.1900333,9.816,FALSE
9/24/10,35,B,758069.78,103681,67.08,2.713,0,136.6317821,8.861,FALSE
9/24/10,36,A,419348.59,39910,79.17,2.578,0,210.3664469,8.36,FALSE
9/24/10,37,C,494265.48,39910,79.17,2.624,0,210.3664469,8.36,FALSE
9/24/10,38,C,330604.9,39690,81.77,2.939,0,126.1900333,14.18,FALSE
9/24/10,39,A,1199449.54,184109,78.5,2.624,0,210.3664469,8.36,FALSE
9/24/10,40,A,844373.31,155083,55.63,2.718,0,132.7619333,5.326,FALSE
9/24/10,41,A,1110941.78,196321,60.11,2.793,0,190.5713264,7.335,FALSE
9/24/10,42,C,492262.96,39690,85.75,2.939,0,126.1900333,9.199,FALSE
9/24/10,43,C,650263.95,41062,77.42,2.624,0,203.5216786,9.816,FALSE
9/24/10,44,C,281313.78,39910,68.22,2.872,0,126.1900333,7.804,FALSE
9/24/10,45,B,678228.58,118221,68.59,2.713,0,182.6696737,8.743,FALSE
10/1/10,1,A,1453329.5,151315,71.89,2.603,0,211.6719895,7.838,FALSE
10/1/10,2,A,1827440.43,202307,69.24,2.603,0,211.3298742,8.163,FALSE
10/1/10,3,B,358784.1,37392,73.6,2.603,0,214.9846548,7.564,FALSE
10/1/10,4,A,1842821.02,205863,63.96,2.619,0,126.2346,7.127,FALSE
10/1/10,5,B,283178.12,34875,71.1,2.603,0,212.2269463,6.768,FALSE
10/1/10,6,A,1328468.89,202505,70.69,2.603,0,213.1907129,7.007,FALSE
10/1/10,7,B,448998.73,70713,49.99,2.759,0,190.6738241,9.137,FALSE
10/1/10,8,A,804105.49,155078,68.7,2.603,0,215.0310029,6.433,FALSE
10/1/10,9,B,495692.19,125833,69.08,2.603,0,215.2141341,6.56,FALSE
10/1/10,10,B,1645892.97,126512,86.01,3.001,0,126.2346,9.003,FALSE
10/1/10,11,A,1182490.46,207499,75.11,2.603,0,214.9846548,7.564,FALSE
10/1/10,12,B,850936.26,112238,85.2,3.001,0,126.2346,14.313,FALSE
10/1/10,13,A,1765584.48,219622,68.74,2.853,0,126.2346,7.795,FALSE
10/1/10,14,A,1855703.66,200898,70.58,2.707,0,182.7168385,8.724,FALSE
10/1/10,15,B,566945.95,123737,59.69,2.84,0,132.7568,8.067,FALSE
10/1/10,16,B,463977.54,57197,59.39,2.759,0,190.6738241,6.986,FALSE
10/1/10,17,B,829207.27,93188,60.07,2.853,0,126.2346,6.885,FALSE
10/1/10,18,B,948977.5,120653,67.76,2.717,0,132.7568,9.331,FALSE
10/1/10,19,A,1379456.3,203819,59.91,2.84,0,132.7568,8.067,FALSE
10/1/10,20,A,1933719.21,203742,61.08,2.707,0,204.8850973,7.484,FALSE
10/1/10,21,B,677158.39,140167,70.28,2.603,0,211.3298742,8.163,FALSE
10/1/10,22,B,905987.17,119557,69.31,2.717,0,136.6297571,8.572,FALSE
10/1/10,23,B,1129909.44,114533,62.07,2.717,0,132.7568,5.287,FALSE
10/1/10,24,A,1215273.2,203819,66.88,2.84,0,132.7568,8.275,FALSE
10/1/10,25,B,658640.14,128107,57.56,2.707,0,204.8850973,7.484,FALSE
10/1/10,26,A,923221.52,152513,57.8,2.717,0,132.7568,8.149,FALSE
10/1/10,27,A,1543532.83,204184,70.19,2.84,0,136.6297571,8.021,FALSE
10/1/10,28,A,1203080.41,206302,85.2,3.001,0,126.2346,14.313,FALSE
10/1/10,29,B,474698.01,93638,69.31,2.717,0,132.7568,10.524,FALSE
10/1/10,30,C,445475.3,42988,70.28,2.603,0,211.3298742,8.163,FALSE
10/1/10,31,A,1213981.64,203750,70.28,2.603,0,211.3298742,8.163,FALSE
10/1/10,32,A,1061089.56,203007,66.14,2.759,0,190.6738241,9.137,FALSE
10/1/10,33,A,224294.39,39690,91.45,3.001,0,126.2346,9.265,FALSE
10/1/10,34,A,865709.11,158114,70.13,2.619,0,126.2346,10.21,FALSE
10/1/10,35,B,771065.21,103681,70.19,2.707,0,136.6297571,8.763,FALSE
10/1/10,36,A,422169.47,39910,74.66,2.567,0,210.4404433,8.476,FALSE
10/1/10,37,C,529877.93,39910,74.66,2.603,0,210.4404433,8.476,FALSE
10/1/10,38,C,360256.58,39690,85.2,3.001,0,126.2346,14.313,FALSE
10/1/10,39,A,1219583.91,184109,72.74,2.603,0,210.4404433,8.476,FALSE
10/1/10,40,A,891152.33,155083,62.01,2.717,0,132.7568,5.287,FALSE
10/1/10,41,A,1109216.35,196321,62.67,2.759,0,190.6738241,7.508,FALSE
10/1/10,42,C,481523.93,39690,86.01,3.001,0,126.2346,9.003,FALSE
10/1/10,43,C,657108.77,41062,77.93,2.603,0,203.5934286,10.21,FALSE
10/1/10,44,C,300152.45,39910,68.74,2.853,0,126.2346,7.61,FALSE
10/1/10,45,B,690007.76,118221,70.58,2.707,0,182.7168385,8.724,FALSE
10/8/10,1,A,1508239.93,151315,63.93,2.633,0,211.7467544,7.838,FALSE
10/8/10,2,A,1849921.44,202307,63.19,2.633,0,211.4044906,8.163,FALSE
10/8/10,3,B,395107.35,37392,66.99,2.633,0,215.060858,7.564,FALSE
10/8/10,4,A,1951494.85,205863,67.73,2.645,0,126.2791667,7.127,FALSE
10/8/10,5,B,290494.85,34875,64.99,2.633,0,212.3019522,6.768,FALSE
10/8/10,6,A,1360317.9,202505,65.21,2.633,0,213.2661373,7.007,FALSE
10/8/10,7,B,480239.88,70713,44.13,2.745,0,190.7763218,9.137,FALSE
10/8/10,8,A,870349.86,155078,62.94,2.633,0,215.1072262,6.433,FALSE
10/8/10,9,B,505069.21,125833,65.35,2.633,0,215.290437,6.56,FALSE
10/8/10,10,B,1772192.42,126512,77.04,2.924,0,126.2791667,9.003,FALSE
10/8/10,11,A,1293472.8,207499,68.71,2.633,0,215.060858,7.564,FALSE
10/8/10,12,B,918335.68,112238,71.82,3.013,0,126.2791667,14.313,FALSE
10/8/10,13,A,1871924.07,219622,63.03,2.841,0,126.2791667,7.795,FALSE
10/8/10,14,A,2091663.2,200898,56.49,2.764,0,182.7640032,8.724,FALSE
10/8/10,15,B,591603.79,123737,52.19,2.903,0,132.7516667,8.067,FALSE
10/8/10,16,B,442894.2,57197,54.29,2.745,0,190.7763218,6.986,FALSE
10/8/10,17,B,827738.06,93188,58.06,2.841,0,126.2791667,6.885,FALSE
10/8/10,18,B,1107432.71,120653,54.73,2.776,0,132.7516667,9.331,FALSE
10/8/10,19,A,1428960.72,203819,53.74,2.903,0,132.7516667,8.067,FALSE
10/8/10,20,A,2060389.27,203742,51.5,2.764,0,204.951982,7.484,FALSE
10/8/10,21,B,680579.49,140167,65.76,2.633,0,211.4044906,8.163,FALSE
10/8/10,22,B,1015051.62,119557,56.32,2.776,0,136.6277321,8.572,FALSE
10/8/10,23,B,1179851.68,114533,50.75,2.776,0,132.7516667,5.287,FALSE
10/8/10,24,A,1361944.94,203819,54.82,2.903,0,132.7516667,8.275,FALSE
10/8/10,25,B,674283.86,128107,48.46,2.764,0,204.951982,7.484,FALSE
10/8/10,26,A,1001069.52,152513,46.81,2.776,0,132.7516667,8.149,FALSE
10/8/10,27,A,1707662.87,204184,57.78,2.903,0,136.6277321,8.021,FALSE
10/8/10,28,A,1334571.87,206302,71.82,3.013,0,126.2791667,14.313,FALSE
10/8/10,29,B,530059.06,93638,56.32,2.776,0,132.7516667,10.524,FALSE
10/8/10,30,C,462080.47,42988,65.76,2.633,0,211.4044906,8.163,FALSE
10/8/10,31,A,1300131.68,203750,65.76,2.633,0,211.4044906,8.163,FALSE
10/8/10,32,A,1085483.44,203007,61.81,2.745,0,190.7763218,9.137,FALSE
10/8/10,33,A,266484.19,39690,79.02,2.924,0,126.2791667,9.265,FALSE
10/8/10,34,A,931710.67,158114,65.21,2.645,0,126.2791667,10.21,FALSE
10/8/10,35,B,874615.32,103681,57.78,2.764,0,136.6277321,8.763,FALSE
10/8/10,36,A,444351.61,39910,66.34,2.595,0,210.5144398,8.476,FALSE
10/8/10,37,C,524483.65,39910,66.34,2.633,0,210.5144398,8.476,FALSE
10/8/10,38,C,351271.36,39690,71.82,3.013,0,126.2791667,14.313,FALSE
10/8/10,39,A,1286598.59,184109,64.8,2.633,0,210.5144398,8.476,FALSE
10/8/10,40,A,972405.38,155083,52.02,2.776,0,132.7516667,5.287,FALSE
10/8/10,41,A,1162042.24,196321,57.1,2.745,0,190.7763218,7.508,FALSE
10/8/10,42,C,599759.45,39690,77.04,2.924,0,126.2791667,9.003,FALSE
10/8/10,43,C,713332.54,41062,72.81,2.633,0,203.6651786,10.21,FALSE
10/8/10,44,C,279524.44,39910,63.03,2.841,0,126.2791667,7.61,FALSE
10/8/10,45,B,745782.1,118221,56.49,2.764,0,182.7640032,8.724,FALSE
10/15/10,1,A,1459409.1,151315,67.18,2.72,0,211.8137436,7.838,FALSE
10/15/10,2,A,1794355.49,202307,65.8,2.72,0,211.4713286,8.163,FALSE
10/15/10,3,B,345584.39,37392,69.71,2.72,0,215.1293114,7.564,FALSE
10/15/10,4,A,1867345.09,205863,62.03,2.732,0,126.3266774,7.127,FALSE
10/15/10,5,B,280681.2,34875,68.11,2.72,0,212.3691867,6.768,FALSE
10/15/10,6,A,1344580.92,202505,68.93,2.72,0,213.3337977,7.007,FALSE
10/15/10,7,B,463370.48,70713,35.86,2.762,0,190.8623087,9.137,FALSE
10/15/10,8,A,826546.96,155078,62.59,2.72,0,215.1757,6.433,FALSE
10/15/10,9,B,454769.68,125833,67.36,2.72,0,215.3589917,6.56,FALSE
10/15/10,10,B,1703850.25,126512,75.48,3.08,0,126.3266774,9.003,FALSE
10/15/10,11,A,1175003.67,207499,71.46,2.72,0,215.1293114,7.564,FALSE
10/15/10,12,B,862419.84,112238,75,2.976,0,126.3266774,14.313,FALSE
10/15/10,13,A,1851431.06,219622,54.12,2.845,0,126.3266774,7.795,FALSE
10/15/10,14,A,1932162.63,200898,58.61,2.868,0,182.8106203,8.724,FALSE
10/15/10,15,B,577011.26,123737,49.96,2.999,0,132.7633548,8.067,FALSE
10/15/10,16,B,452169.28,57197,45,2.762,0,190.8623087,6.986,FALSE
10/15/10,17,B,838297.32,93188,47.35,2.845,0,126.3266774,6.885,FALSE
10/15/10,18,B,1029618.1,120653,52.02,2.878,0,132.7633548,9.331,FALSE
10/15/10,19,A,1369317.63,203819,51.32,2.999,0,132.7633548,8.067,FALSE
10/15/10,20,A,1950676.39,203742,59.17,2.868,0,205.0137637,7.484,FALSE
10/15/10,21,B,693412.05,140167,68.61,2.72,0,211.4713286,8.163,FALSE
10/15/10,22,B,954401.46,119557,55.23,2.878,0,136.6401935,8.572,FALSE
10/15/10,23,B,1119809.71,114533,45.55,2.878,0,132.7633548,5.287,FALSE
10/15/10,24,A,1300806.74,203819,52.83,2.999,0,132.7633548,8.275,FALSE
10/15/10,25,B,616094.72,128107,54.09,2.868,0,205.0137637,7.484,FALSE
10/15/10,26,A,937956.89,152513,39.93,2.878,0,132.7633548,8.149,FALSE
10/15/10,27,A,1728388.2,204184,58.38,2.999,0,136.6401935,8.021,FALSE
10/15/10,28,A,1158062.99,206302,75,2.976,0,126.3266774,14.313,FALSE
10/15/10,29,B,483011.69,93638,55.23,2.878,0,132.7633548,10.524,FALSE
10/15/10,30,C,453943.89,42988,68.61,2.72,0,211.4713286,8.163,FALSE
10/15/10,31,A,1265852.43,203750,68.61,2.72,0,211.4713286,8.163,FALSE
10/15/10,32,A,1096692.88,203007,52.96,2.762,0,190.8623087,9.137,FALSE
10/15/10,33,A,251732.92,39690,80.49,3.08,0,126.3266774,9.265,FALSE
10/15/10,34,A,888703.62,158114,59.57,2.732,0,126.3266774,10.21,FALSE
10/15/10,35,B,798376.99,103681,58.38,2.868,0,136.6401935,8.763,FALSE
10/15/10,36,A,453308.15,39910,71.57,2.705,0,210.5805944,8.476,FALSE
10/15/10,37,C,498925.86,39910,71.57,2.72,0,210.5805944,8.476,FALSE
10/15/10,38,C,337743.26,39690,75,2.976,0,126.3266774,14.313,FALSE
10/15/10,39,A,1238742,184109,69.96,2.72,0,210.5805944,8.476,FALSE
10/15/10,40,A,917883.17,155083,44.56,2.878,0,132.7633548,5.287,FALSE
10/15/10,41,A,1133913.33,196321,49.91,2.762,0,190.8623087,7.508,FALSE
10/15/10,42,C,559285.35,39690,75.48,3.08,0,126.3266774,9.003,FALSE
10/15/10,43,C,699852.68,41062,68.78,2.72,0,203.7299032,10.21,FALSE
10/15/10,44,C,268708.43,39910,54.12,2.845,0,126.3266774,7.61,FALSE
10/15/10,45,B,715263.3,118221,58.61,2.868,0,182.8106203,8.724,FALSE
10/22/10,1,A,1345454,151315,69.86,2.725,0,211.8612937,7.838,FALSE
10/22/10,2,A,1737947.64,202307,68.5,2.725,0,211.5187208,8.163,FALSE
10/22/10,3,B,348895.98,37392,71.64,2.725,0,215.17839,7.564,FALSE
10/22/10,4,A,1927610.06,205863,64.17,2.736,0,126.3815484,7.127,FALSE
10/22/10,5,B,284988.27,34875,70.96,2.725,0,212.4169928,6.768,FALSE
10/22/10,6,A,1332716.53,202505,70.97,2.725,0,213.3820486,7.007,FALSE
10/22/10,7,B,472450.81,70713,36.84,2.762,0,190.9070184,9.137,FALSE
10/22/10,8,A,836419.14,155078,62.86,2.725,0,215.2248,6.433,FALSE
10/22/10,9,B,466322.76,125833,69.99,2.725,0,215.4081762,6.56,FALSE
10/22/10,10,B,1740234.06,126512,68.12,3.014,0,126.3815484,9.003,FALSE
10/22/10,11,A,1169831.38,207499,72.6,2.725,0,215.17839,7.564,FALSE
10/22/10,12,B,857883.46,112238,68.85,3.014,0,126.3815484,14.313,FALSE
10/22/10,13,A,1796949.59,219622,56.89,2.849,0,126.3815484,7.795,FALSE
10/22/10,14,A,1936621.09,200898,53.15,2.917,0,182.8558685,8.724,FALSE
10/22/10,15,B,600395.73,123737,47.1,3.049,0,132.8170968,8.067,FALSE
10/22/10,16,B,541216.92,57197,45.85,2.762,0,190.9070184,6.986,FALSE
10/22/10,17,B,815093.76,93188,47.95,2.849,0,126.3815484,6.885,FALSE
10/22/10,18,B,1052120.43,120653,47.12,2.919,0,132.8170968,9.331,FALSE
10/22/10,19,A,1357154.71,203819,48.45,3.049,0,132.8170968,8.067,FALSE
10/22/10,20,A,1893955.27,203742,50.52,2.917,0,205.0627881,7.484,FALSE
10/22/10,21,B,710668.45,140167,70.72,2.725,0,211.5187208,8.163,FALSE
10/22/10,22,B,960998.52,119557,50.24,2.919,0,136.688871,8.572,FALSE
10/22/10,23,B,1147503.92,114533,43.19,2.919,0,132.8170968,5.287,FALSE
10/22/10,24,A,1234875.33,203819,48.69,3.049,0,132.8170968,8.275,FALSE
10/22/10,25,B,661644.19,128107,46.73,2.917,0,205.0627881,7.484,FALSE
10/22/10,26,A,916522.66,152513,36.13,2.919,0,132.8170968,8.149,FALSE
10/22/10,27,A,1693935.29,204184,52.82,3.049,0,136.688871,8.021,FALSE
10/22/10,28,A,1120619.32,206302,68.85,3.014,0,126.3815484,14.313,FALSE
10/22/10,29,B,505221.17,93638,50.24,2.919,0,132.8170968,10.524,FALSE
10/22/10,30,C,459631.74,42988,70.72,2.725,0,211.5187208,8.163,FALSE
10/22/10,31,A,1262289.29,203750,70.72,2.725,0,211.5187208,8.163,FALSE
10/22/10,32,A,1102185,203007,52.3,2.762,0,190.9070184,9.137,FALSE
10/22/10,33,A,234175.92,39690,74.2,3.014,0,126.3815484,9.265,FALSE
10/22/10,34,A,936293.6,158114,58.11,2.736,0,126.3815484,10.21,FALSE
10/22/10,35,B,827705.82,103681,52.82,2.917,0,136.688871,8.763,FALSE
10/22/10,36,A,424956.3,39910,72.24,2.698,0,210.6271444,8.476,FALSE
10/22/10,37,C,510425.4,39910,72.24,2.725,0,210.6271444,8.476,FALSE
10/22/10,38,C,339042.18,39690,68.85,3.014,0,126.3815484,14.313,FALSE
10/22/10,39,A,1261109.01,184109,71.73,2.725,0,210.6271444,8.476,FALSE
10/22/10,40,A,882180.91,155083,41.25,2.919,0,132.8170968,5.287,FALSE
10/22/10,41,A,1156003.7,196321,48.09,2.762,0,190.9070184,7.508,FALSE
10/22/10,42,C,522467.51,39690,68.12,3.014,0,126.3815484,9.003,FALSE
10/22/10,43,C,680943.03,41062,69.46,2.725,0,203.7770645,10.21,FALSE
10/22/10,44,C,270110.3,39910,56.89,2.849,0,126.3815484,7.61,FALSE
10/22/10,45,B,730899.37,118221,53.15,2.917,0,182.8558685,8.724,FALSE
10/29/10,1,A,1384209.22,151315,69.64,2.716,0,211.9088438,7.838,FALSE
10/29/10,2,A,1802755.11,202307,66.24,2.716,0,211.5661131,8.163,FALSE
10/29/10,3,B,348591.74,37392,72.04,2.716,0,215.2274686,7.564,FALSE
10/29/10,4,A,1933333,205863,56.94,2.718,0,126.4364194,7.127,FALSE
10/29/10,5,B,278031.81,34875,70.58,2.716,0,212.464799,6.768,FALSE
10/29/10,6,A,1385323.7,202505,70.39,2.716,0,213.4302994,7.007,FALSE
10/29/10,7,B,465493.15,70713,34.78,2.748,0,190.951728,9.137,FALSE
10/29/10,8,A,830756.76,155078,57.93,2.716,0,215.2739,6.433,FALSE
10/29/10,9,B,508801.61,125833,64.43,2.716,0,215.4573607,6.56,FALSE
10/29/10,10,B,1741308.56,126512,68.76,3.13,0,126.4364194,9.003,FALSE
10/29/10,11,A,1195036,207499,74.21,2.716,0,215.2274686,7.564,FALSE
10/29/10,12,B,955294.7,112238,61.09,3.016,0,126.4364194,14.313,FALSE
10/29/10,13,A,1887895.07,219622,45.12,2.841,0,126.4364194,7.795,FALSE
10/29/10,14,A,1984768.34,200898,61.3,2.921,0,182.9011166,8.724,FALSE
10/29/10,15,B,598301.5,123737,55.09,3.055,0,132.8708387,8.067,FALSE
10/29/10,16,B,495022.51,57197,35.76,2.748,0,190.951728,6.986,FALSE
10/29/10,17,B,861941.25,93188,39.87,2.841,0,126.4364194,6.885,FALSE
10/29/10,18,B,1038576.54,120653,55.85,2.938,0,132.8708387,9.331,FALSE
10/29/10,19,A,1404576.48,203819,56.11,3.055,0,132.8708387,8.067,FALSE
10/29/10,20,A,1891816,203742,57.56,2.921,0,205.1118126,7.484,FALSE
10/29/10,21,B,731756.65,140167,67.51,2.716,0,211.5661131,8.163,FALSE
10/29/10,22,B,1025766.27,119557,57.73,2.938,0,136.7375484,8.572,FALSE
10/29/10,23,B,1112871.23,114533,48.68,2.938,0,132.8708387,5.287,FALSE
10/29/10,24,A,1244925.94,203819,57.29,3.055,0,132.8708387,8.275,FALSE
10/29/10,25,B,674458.03,128107,55.72,2.921,0,205.1118126,7.484,FALSE
10/29/10,26,A,895069.88,152513,40.3,2.938,0,132.8708387,8.149,FALSE
10/29/10,27,A,1688955.49,204184,61.02,3.055,0,136.7375484,8.021,FALSE
10/29/10,28,A,1231688.48,206302,61.09,3.016,0,126.4364194,14.313,FALSE
10/29/10,29,B,527058.59,93638,57.73,2.938,0,132.8708387,10.524,FALSE
10/29/10,30,C,438334.39,42988,67.51,2.716,0,211.5661131,8.163,FALSE
10/29/10,31,A,1257921.28,203750,67.51,2.716,0,211.5661131,8.163,FALSE
10/29/10,32,A,1115138.51,203007,45.45,2.748,0,190.951728,9.137,FALSE
10/29/10,33,A,213538.32,39690,71.34,3.13,0,126.4364194,9.265,FALSE
10/29/10,34,A,926294.02,158114,50.78,2.718,0,126.4364194,10.21,FALSE
10/29/10,35,B,857797.33,103681,61.02,2.921,0,136.7375484,8.763,FALSE
10/29/10,36,A,392654.26,39910,76.22,2.68,0,210.6736944,8.476,FALSE
10/29/10,37,C,514485.9,39910,76.22,2.716,0,210.6736944,8.476,FALSE
10/29/10,38,C,341219.63,39690,61.09,3.016,0,126.4364194,14.313,FALSE
10/29/10,39,A,1294769.08,184109,75.14,2.716,0,210.6736944,8.476,FALSE
10/29/10,40,A,875038.84,155083,47.1,2.938,0,132.8708387,5.287,FALSE
10/29/10,41,A,1144854.56,196321,42.16,2.748,0,190.951728,7.508,FALSE
10/29/10,42,C,476967.65,39690,68.76,3.13,0,126.4364194,9.003,FALSE
10/29/10,43,C,610076.32,41062,65.88,2.716,0,203.8242258,10.21,FALSE
10/29/10,44,C,286497.49,39910,45.12,2.841,0,126.4364194,7.61,FALSE
10/29/10,45,B,732859.76,118221,61.3,2.921,0,182.9011166,8.724,FALSE
11/5/10,1,A,1551659.28,151315,58.74,2.689,0,211.9563939,7.838,FALSE
11/5/10,2,A,1939061.41,202307,57.85,2.689,0,211.6135053,8.163,FALSE
11/5/10,3,B,423175.56,37392,62.94,2.689,0,215.2765472,7.564,FALSE
11/5/10,4,A,2013115.79,205863,51.6,2.699,0,126.4912903,7.127,FALSE
11/5/10,5,B,325310.3,34875,58.88,2.689,0,212.5126051,6.768,FALSE
11/5/10,6,A,1505442.15,202505,59.9,2.689,0,213.4785503,7.007,FALSE
11/5/10,7,B,480512.44,70713,49.44,2.729,0,190.9964377,9.137,FALSE
11/5/10,8,A,927266.34,155078,55.76,2.689,0,215.323,6.433,FALSE
11/5/10,9,B,517869.97,125833,58.69,2.689,0,215.5065452,6.56,FALSE
11/5/10,10,B,1832211.96,126512,71.04,3.009,0,126.4912903,9.003,FALSE
11/5/10,11,A,1332759.13,207499,64.41,2.689,0,215.2765472,7.564,FALSE
11/5/10,12,B,929690.71,112238,65.49,3.129,0,126.4912903,14.313,FALSE
11/5/10,13,A,1854967.66,219622,49.96,2.831,0,126.4912903,7.795,FALSE
11/5/10,14,A,2078417.47,200898,45.65,2.917,0,182.9463648,8.724,FALSE
11/5/10,15,B,612987.64,123737,40.29,3.049,0,132.9245806,8.067,FALSE
11/5/10,16,B,446905.02,57197,39.94,2.729,0,190.9964377,6.986,FALSE
11/5/10,17,B,818434.49,93188,42.54,2.831,0,126.4912903,6.885,FALSE
11/5/10,18,B,1089530.94,120653,42.05,2.938,0,132.9245806,9.331,FALSE
11/5/10,19,A,1435379.25,203819,41.78,3.049,0,132.9245806,8.067,FALSE
11/5/10,20,A,2184316.64,203742,42.78,2.917,0,205.160837,7.484,FALSE
11/5/10,21,B,719888.76,140167,58.71,2.689,0,211.6135053,8.163,FALSE
11/5/10,22,B,1006888.16,119557,44.34,2.938,0,136.7862258,8.572,FALSE
11/5/10,23,B,1203119.96,114533,36.6,2.938,0,132.9245806,5.287,FALSE
11/5/10,24,A,1285358.01,203819,42.2,3.049,0,132.9245806,8.275,FALSE
11/5/10,25,B,696314.53,128107,38.8,2.917,0,205.160837,7.484,FALSE
11/5/10,26,A,970224.51,152513,30.51,2.938,0,132.9245806,8.149,FALSE
11/5/10,27,A,1686010.02,204184,45.91,3.049,0,136.7862258,8.021,FALSE
11/5/10,28,A,1501663.26,206302,65.49,3.129,0,126.4912903,14.313,FALSE
11/5/10,29,B,521002.97,93638,44.34,2.938,0,132.9245806,10.524,FALSE
11/5/10,30,C,484661.87,42988,58.71,2.689,0,211.6135053,8.163,FALSE
11/5/10,31,A,1324455.72,203750,58.71,2.689,0,211.6135053,8.163,FALSE
11/5/10,32,A,1063056.21,203007,49.2,2.729,0,190.9964377,9.137,FALSE
11/5/10,33,A,246124.61,39690,74.23,3.009,0,126.4912903,9.265,FALSE
11/5/10,34,A,972292.31,158114,52.43,2.699,0,126.4912903,10.21,FALSE
11/5/10,35,B,843755.12,103681,45.91,2.917,0,136.7862258,8.763,FALSE
11/5/10,36,A,405860.37,39910,62.72,2.655,0,210.7202444,8.476,FALSE
11/5/10,37,C,539683.42,39910,62.72,2.689,0,210.7202444,8.476,FALSE
11/5/10,38,C,380870.09,39690,65.49,3.129,0,126.4912903,14.313,FALSE
11/5/10,39,A,1293707.19,184109,61.62,2.689,0,210.7202444,8.476,FALSE
11/5/10,40,A,968270.66,155083,36.45,2.938,0,132.9245806,5.287,FALSE
11/5/10,41,A,1163878.49,196321,46.74,2.729,0,190.9964377,7.508,FALSE
11/5/10,42,C,565390.4,39690,71.04,3.009,0,126.4912903,9.003,FALSE
11/5/10,43,C,605960.2,41062,62.52,2.689,0,203.8713871,10.21,FALSE
11/5/10,44,C,270516.84,39910,49.96,2.831,0,126.4912903,7.61,FALSE
11/5/10,45,B,764014.06,118221,45.65,2.917,0,182.9463648,8.724,FALSE
11/12/10,1,A,1494479.49,151315,59.61,2.728,0,212.003944,7.838,FALSE
11/12/10,2,A,1916812.74,202307,59.69,2.728,0,211.6608975,8.163,FALSE
11/12/10,3,B,386635.03,37392,62.79,2.728,0,215.3256258,7.564,FALSE
11/12/10,4,A,1999794.26,205863,52.65,2.741,0,126.5461613,7.127,FALSE
11/12/10,5,B,301827.36,34875,62.37,2.728,0,212.5604113,6.768,FALSE
11/12/10,6,A,1495536.46,202505,62.11,2.728,0,213.5268011,7.007,FALSE
11/12/10,7,B,507584.29,70713,22.12,2.737,0,191.0411474,9.137,FALSE
11/12/10,8,A,911538.98,155078,54.89,2.728,0,215.3721,6.433,FALSE
11/12/10,9,B,520846.68,125833,61.59,2.728,0,215.5557297,6.56,FALSE
11/12/10,10,B,1895901.59,126512,61.24,3.13,0,126.5461613,9.003,FALSE
11/12/10,11,A,1281675.6,207499,63.74,2.728,0,215.3256258,7.564,FALSE
11/12/10,12,B,942475.24,112238,57.79,3.13,0,126.5461613,14.313,FALSE
11/12/10,13,A,1939964.63,219622,42.55,2.831,0,126.5461613,7.795,FALSE
11/12/10,14,A,2092189.06,200898,46.14,2.931,0,182.9916129,8.724,FALSE
11/12/10,15,B,619639.74,123737,39.63,3.065,0,132.9783226,8.067,FALSE
11/12/10,16,B,453632.76,57197,34.04,2.737,0,191.0411474,6.986,FALSE
